date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:09	708/708	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Aug%202023%2016:13:08%20GMT	https://html.themewin.com/edurock-preview/edurock/ecommerce/instructor-details.html	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/ecommerce/instructor-details.html	(from https://html.themewin.com/edurock-preview/edurock/ecommerce/product-details.html)
21:43:10	39737/39737	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2013:45:12%20GMT	https://html.themewin.com/edurock-preview/edurock/img/grid/kid_1.jpg	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/grid/kid_1.jpg	(from https://html.themewin.com/edurock-preview/edurock/ecommerce/product-details.html)
21:43:11	44495/44495	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2013:47:22%20GMT	https://html.themewin.com/edurock-preview/edurock/img/grid/kid_2.jpg	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/grid/kid_2.jpg	(from https://html.themewin.com/edurock-preview/edurock/ecommerce/product-details.html)
21:43:11	599059/599059	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202022%2009:27:18%20GMT	https://html.themewin.com/edurock-preview/edurock/img/event/event__6.png	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/event/event__6.png	(from https://html.themewin.com/edurock-preview/edurock/event-details.html)
21:43:11	37144/37144	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2013:46:14%20GMT	https://html.themewin.com/edurock-preview/edurock/img/grid/kid_3.jpg	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/grid/kid_3.jpg	(from https://html.themewin.com/edurock-preview/edurock/ecommerce/product-details.html)
21:43:12	50011/50011	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2013:49:00%20GMT	https://html.themewin.com/edurock-preview/edurock/img/grid/kid_4.jpg	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/grid/kid_4.jpg	(from https://html.themewin.com/edurock-preview/edurock/ecommerce/product-details.html)
21:43:12	41124/41124	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Jun%202023%2019:58:44%20GMT	https://html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__video.jpg	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/herobanner/herobanner__video.jpg	(from https://html.themewin.com/edurock-preview/edurock/home-5.html)
21:43:13	225025/225025	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2001:57:16%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_15.png	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/blog/blog_15.png	(from https://html.themewin.com/edurock-preview/edurock/)
21:43:15	277967/277967	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2001:59:56%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_17.png	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/blog/blog_17.png	(from https://html.themewin.com/edurock-preview/edurock/)
21:43:17	260389/260389	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2001:59:36%20GMT	https://html.themewin.com/edurock-preview/edurock/img/blog/blog_16.png	B:/New%20folder/MEA/html.themewin.com/edurock-preview/edurock/img/blog/blog_16.png	(from https://html.themewin.com/edurock-preview/edurock/)
